entry_time,exit_time,symbol,strategy,regime,conf,return_pct
2021-11-14 15:30:00,2021-11-17 15:30:00,ALICEUSDT,gridshort,Ranging,0.0950,1.0553
2021-11-14 16:30:00,2021-11-17 16:30:00,ALICEUSDT,grid,Ranging,0.0000,-3.2000
2021-11-14 16:30:00,2021-11-17 16:30:00,ALICEUSDT,grid,Ranging,0.0000,-2.5177
2021-11-14 16:30:00,2021-11-17 16:30:00,ALICEUSDT,grid,Ranging,0.0000,-1.8741
2021-11-16 20:30:00,2021-11-18 20:30:00,DASHUSDT,swing,Bear,0.0464,13.9738
2021-11-17 06:30:00,2021-11-19 06:30:00,ALICEUSDT,swing,Bear,0.0606,12.6566
2021-11-17 12:15:00,2021-11-20 12:15:00,ALICEUSDT,ripshort,Bear,0.1465,5.3855
2021-11-18 00:15:00,2021-11-21 00:15:00,THETAUSDT,ripshort,Bear,0.1556,10.3509
2021-11-19 14:15:00,2021-11-22 14:15:00,XTZUSDT,ripshort,Bear,0.1184,12.3929
2021-11-19 17:00:00,2021-11-22 17:00:00,XTZUSDT,ripshort,Bear,0.1184,-2.5478
2021-11-20 03:30:00,2021-11-23 03:30:00,DASHUSDT,ripshort,Bear,0.1133,3.4665
2021-11-20 06:45:00,2021-11-22 06:45:00,DASHUSDT,swing,Bear,0.0464,-7.0977
2021-11-20 09:30:00,2021-11-23 09:30:00,THETAUSDT,ripshort,Bear,0.0000,1.1985
2021-11-21 23:45:00,2021-11-23 23:45:00,DASHUSDT,swing,Bull,0.0464,-5.6282
2021-11-25 00:15:00,2021-11-28 00:15:00,DASHUSDT,ripshort,Ranging,0.1133,-8.3596
2021-11-26 04:30:00,2021-11-28 04:30:00,ALICEUSDT,diplong,Bull,0.0000,3.0625
2021-11-27 20:30:00,2021-11-30 20:30:00,FLOWUSDT,grid,Bear,0.0000,-2.1236
2021-11-27 20:30:00,2021-11-30 20:30:00,FLOWUSDT,grid,Bear,0.0000,-1.5552
2021-11-29 00:30:00,2021-12-01 00:30:00,ALICEUSDT,swing,Bull,0.0606,14.1019
2021-12-01 01:15:00,2021-12-03 01:15:00,YGGUSDT,swing_long,Bull,0.0000,13.0198
2021-12-01 01:30:00,2021-12-03 01:30:00,ALICEUSDT,swing_long,Bull,0.0000,-1.5847
2021-12-01 08:15:00,2021-12-03 08:15:00,WOOUSDT,swing_long,Bull,0.0000,13.5242
2021-12-01 09:30:00,2021-12-03 09:30:00,XTZUSDT,swing_long,Bull,0.0000,17.9272
2021-12-01 11:15:00,2021-12-03 11:15:00,THETAUSDT,swing_long,Bull,0.0000,1.6107
2021-12-01 11:30:00,2021-12-03 11:30:00,DASHUSDT,swing_long,Bull,0.0000,0.4372
2021-12-01 12:15:00,2021-12-04 12:15:00,THETAUSDT,grid,Bull,0.0000,1.0524
2021-12-01 14:15:00,2021-12-04 14:15:00,THETAUSDT,gridshort,Bull,0.0000,-0.5729
2021-12-01 16:30:00,2021-12-04 16:30:00,FLOWUSDT,gridshort,Bull,0.0000,0.6238
